family,key,relL2_oracle,relL2_random,relL2_sigma_0.25,relL2_sigma_0.5,relL2_sigma_1.0,relL2_zero
sparc_1355,run7_sparc_1355,0.46266009577103195,1.3813546659859073,0.520062324448269,0.6230031123937573,0.9627662835303133,1.1433195939285083
sparc_1362,run65_sparc_1362,0.24968755346132376,1.3717489458279302,0.3517604312291732,0.5151801210426792,0.961052566479884,1.4746056712415696
sparc_1350,run1_sparc_1350,0.35352587185915957,1.2966970660548225,0.41891396505255063,0.514735857111867,0.9114346363480322,0.679611985984631
sparc_1429,run26_sparc_1429,0.7104681145987768,1.373111071026618,0.7944305164492794,0.871759688660883,0.9781444421201568,1.2195313448746485
sparc_1306,run41_sparc_1306,0.680943681661232,1.4406265439771206,0.7077071469979749,0.8127279379096004,1.0453922336942367,0.7283391966252534
sparc_1310,run92_sparc_1310,0.28270004023280004,1.3396623134706422,0.3807999215011306,0.6394561124395283,1.0470500991773082,0.8530350075732613
sparc_1509,run24_sparc_1509,0.3499173167110148,1.2054441427378526,0.40502650199893553,0.5237609786860719,0.99699786615524,1.4031364446925143
sparc_1357,run50_sparc_1357,0.3508148695965926,1.5453586211230257,0.4109594442315778,0.4926098119626155,0.7631132763933692,0.6300400108682128
sparc_1520,run20_sparc_1520,0.3991123835121944,1.5315400799149332,0.4490635153339762,0.5200563379862405,0.8449051029781345,0.7201611758366848
sparc_1530,run73_sparc_1530,0.6486384903809695,1.3079734005152306,0.6976782863599116,0.7455742146059738,0.9384610756401195,0.9463392376978979
sparc_1519,run14_sparc_1519,0.8054306246033833,2.0636954331899133,0.88147301412442,1.275002334938319,1.5289562183256333,1.2663574427992477
sparc_1310,run69_sparc_1310,0.4596768860779961,1.3768994728386352,0.49562549444528947,0.6499774067498594,0.7618446016118032,0.9404205765082362
sparc_1349,run11_sparc_1349,0.2851098475292033,1.2433805329248153,0.3625435001308752,0.5181982836974588,0.7710855040127325,1.067136677345394
sparc_1402,run6_sparc_1402,0.44275693797327154,1.2742747232043752,0.49710332438269283,0.6079955943748416,0.8303129667794014,0.9615164596466893
sparc_1425,run65_sparc_1425,0.550175512318813,1.4057996608734058,0.5772182407204564,0.6685742340461823,0.939635161556552,1.3356701480823587
sparc_1424,run49_sparc_1424,0.7702081416670852,1.2752797290420481,0.7865879274260673,0.7938591246209971,1.0087924197058662,1.103679324395151
sparc_1420,run17_sparc_1420,0.26545743634404523,1.2471418843150823,0.31974650611359895,0.4903822058454856,0.6925681452895907,0.9113952217734445
sparc_1427,run53_sparc_1427,0.7202650012247158,1.376783727705606,0.7598970125479136,0.802343908485762,1.0501121593011298,1.309657125401978
sparc_1360,run56_sparc_1360,0.2449396731180429,1.4748968432610914,0.33225914947425755,0.5453879571452115,0.8852586052760304,1.3062284190273832
sparc_1353,run87_sparc_1353,0.3302809443552043,1.3601206344110115,0.38280453187194075,0.5426563959065726,0.9496255196140717,0.6981214523221443
sparc_1358,run62_sparc_1358,0.2541401121863037,1.2835837808668158,0.30533190566987056,0.46798315059624407,0.810362452604395,1.5725860315287457
sparc_1303,run77_sparc_1303,0.4632494092736189,1.1990445135951893,0.5280886891070095,0.5977266887967257,0.855030648430033,1.0010459594469174
sparc_1524,run73_sparc_1524,0.47304030598653896,1.6303559091570707,0.5069150824088536,0.6295905687034484,0.9796503927628109,0.8001739647450578
sparc_1310,run56_sparc_1310,0.3035993709299654,0.9904075256771153,0.41229655605799864,0.6475652840716483,0.7927258457163383,1.55375192208941
sparc_1502,run74_sparc_1502,0.43407269404429477,1.245759063292449,0.4875062284654337,0.6294302432883809,0.8533365432235508,1.1761252053575855
sparc_1522,run18_sparc_1522,0.24589799261935272,1.3255211387736963,0.36455845407995496,0.48789899193359515,0.8455273735033448,1.258122997674822
sparc_1514,run94_sparc_1514,0.2780602216235409,1.2342646245259823,0.36496389536765944,0.5775541485325565,0.7338225323955193,1.2819197440135162
sparc_1359,run16_sparc_1359,0.39369374326601514,1.438977824724019,0.4493389453491849,0.5910043625984747,1.0290437166613902,1.2149471752525416
sparc_1426,run92_sparc_1426,0.4975253017622477,1.2507733114176434,0.5279438758771808,0.6341118921787879,0.8344121427867512,1.1938742361866685
sparc_1351,run87_sparc_1351,0.36013919315774673,1.4797710792549872,0.42829284730953426,0.5837395778393244,0.9293723515543193,1.0214662388506985
sparc_1316,run76_sparc_1316,0.41061219669863686,1.2448458578318196,0.45568894816770794,0.5870764787591435,0.825501267037356,1.0710821463775577
sparc_1405,run43_sparc_1405,0.7236587298639756,1.376966285886871,0.7516467944076766,0.8112236725284674,1.0386505578439018,0.915966551690235
sparc_1506,run45_sparc_1506,0.4131613007072415,1.8767748601564875,0.4704850989367894,0.8259200296219277,1.2958923779060159,0.6501138057636823
sparc_1306,run82_sparc_1306,0.6571937302999237,1.3350542091397501,0.6793248196355822,0.7288094093138331,1.0701252679879814,1.0046922952023245
sparc_1421,run71_sparc_1421,0.22691105299229355,1.294258297906522,0.336353251311945,0.5628130845340731,0.8499401280289612,1.603793673037743
sparc_1308,run99_sparc_1308,1.5582632332344561,1.848664042634608,1.5418581017124688,1.5585941817130038,1.8195663566805822,1.2085485435330823
sparc_1425,run13_sparc_1425,0.7548257367066925,1.1102725357431913,0.7764520736920312,0.8206698775800696,1.0156138060964788,1.1119681799241865
sparc_1518,run54_sparc_1518,0.29538895803083237,1.2736095684021915,0.4101463824870882,0.5866914501372599,0.8916186160361667,1.2187958539087966
sparc_1440,run7_sparc_1440,0.27148671770305294,1.671956404123654,0.3281914427329737,0.8043044239734568,0.9493213981015616,1.445306294120374
sparc_1513,run80_sparc_1513,0.46505663428829463,1.475170045980836,0.5319339145993659,0.615028500432376,0.952373829017062,1.1321437644988217
sparc_1420,run10_sparc_1420,0.4542012848264412,1.2334769437144588,0.5222979184547042,0.5457880328226224,0.9377317617865844,1.159176253086337
sparc_1524,run47_sparc_1524,1.0887023483607934,1.5616046240794235,1.1124872062237383,1.0841310332278766,1.2626521379793305,1.2248418877803111
sparc_1364,run84_sparc_1364,0.2980208418661204,1.247773148732082,0.35651360077549776,0.548410101120828,0.8697209621107979,1.4785168669241426
sparc_1300,run38_sparc_1300,0.36046225520828207,1.6635796742809354,0.4797790848691162,0.7288409390095043,1.1091736489858928,1.5987511713708171
sparc_1515,run10_sparc_1515,0.7360992916087569,1.0724274805297775,0.7547528098998336,0.8112157716386801,0.9301127604912057,0.9003787553442575
sparc_1530,run18_sparc_1530,0.5914936364724862,1.3400914764029892,0.6199630385586216,0.7002801852828182,1.1031535881927526,1.0945487112687584
sparc_1511,run92_sparc_1511,0.3065893658561032,1.447903564804933,0.3515958794695238,0.595579205564475,0.906561790823598,1.1228541039919029
sparc_1318,run71_sparc_1318,0.4975574860571695,1.5011366391196643,0.5180618425292306,0.7985687652702843,0.9760720523190891,0.9704164641916694
sparc_1528,run12_sparc_1528,0.25702609692897255,1.6655267699266854,0.3759139303325055,0.580986575939894,0.8176230021221955,0.9612321164428799
sparc_1425,run62_sparc_1425,0.3643128298920839,1.196159173977955,0.4324412306154902,0.6029586018361193,0.8059862973556999,1.1089244339918676
sparc_1506,run70_sparc_1506,0.6529013836322582,1.7182731668134203,0.6822021623799817,1.0062326424438923,1.418729599597809,1.4155549240349006
sparc_1511,run37_sparc_1511,0.33984068763005426,1.2685753915894078,0.40094956036996326,0.5204911961514449,0.7923916939208908,1.499262155799817
sparc_1301,run86_sparc_1301,0.2805774541901041,1.501336373102993,0.3547214495623749,0.5098245290944677,0.8602513135133026,1.7023058564885223
sparc_1422,run74_sparc_1422,0.3958855852472902,1.4437399101634938,0.43513798699062173,0.6034088534597881,0.9236528185467185,1.2466651653165746
sparc_1514,run5_sparc_1514,0.3521248338049841,1.3371336000828116,0.3976639186298593,0.5292299805936612,0.8054217125679374,1.3919634225989197
sparc_1352,run72_sparc_1352,0.5127796976424428,1.2253915848928436,0.5541846993222281,0.6942504681210772,0.8801216808271671,1.144649193137695
sparc_1309,run40_sparc_1309,0.3951436661613603,1.2411237112048739,0.4546528861148883,0.6142629788894425,0.8088314995113042,1.4473306135049513
sparc_1408,run20_sparc_1408,0.3880030171964279,1.2100964674884371,0.47011114312144486,0.6237085851266544,0.8870263216300327,1.1437241832981089
sparc_1414,run27_sparc_1414,0.2745271122936497,1.3345180197048288,0.3623387214549506,0.5077508473361471,0.8077973759160065,1.0352524128987988
sparc_1520,run56_sparc_1520,0.3054045601888271,1.5019654175944084,0.381233260697373,0.6193636977026326,0.8714261042301498,1.0917877293138858
sparc_1423,run1_sparc_1423,0.47172209667149584,1.2825137443730323,0.5240003440524565,0.6068257521518987,0.8263685419291066,1.0809235697669413
sparc_1420,run70_sparc_1420,0.31483918743046174,1.3582499015548926,0.35764602909484317,0.5668024943206196,0.7415683747760141,1.33533781061116
sparc_1308,run2_sparc_1308,0.8417806296863435,1.08870413580174,0.8525865933574137,0.8765960660375887,0.9444152477495373,1.0616658619271995
sparc_1305,run37_sparc_1305,0.3064857272385803,1.305561479483129,0.39806028047766084,0.5328220049809232,0.9302406385958802,0.6485620206644399
sparc_1503,run62_sparc_1503,0.5322964591895791,1.6629822380324717,0.6986562553126985,0.6242849192653681,0.8949166087708166,0.7032019484801647
sparc_1351,run21_sparc_1351,0.4539027250353957,1.4350138995186952,0.5176345017286743,0.6194341863083938,0.950227538874777,1.0501335727693888
sparc_1401,run82_sparc_1401,0.26439563866168986,1.5310766027730967,0.3273259953515894,0.49405815929773333,1.1353523327225943,1.2964827589051509
sparc_1405,run97_sparc_1405,0.5831991521257108,1.2374662112293373,0.629335495372904,0.6726483413171208,0.8828152696892698,0.9907149832788743
sparc_1406,run82_sparc_1406,0.7352780954849307,1.397048780897712,0.779257505210493,0.7769406751946012,1.714016787852206,1.307822001484832
sparc_1353,run32_sparc_1353,0.3144333301236175,1.3097620045113085,0.3897289580123997,0.4634824963448531,0.8790273167747058,0.665225236766113
sparc_1520,run46_sparc_1520,0.2900541964341309,1.38855124657121,0.4124355338013171,0.3780264934102313,0.7153988664790089,1.0944451150117043
sparc_1409,run40_sparc_1409,0.2945848131339037,1.319686609757884,0.38133348220445934,0.4864880372186565,0.8539107650646198,0.7679477208614013
sparc_1355,run61_sparc_1355,0.7639001126962156,1.2994144120525364,0.7512166640813995,0.8015136769142482,1.0476233892138598,0.7410180678240987
sparc_1427,run77_sparc_1427,0.7434661165820355,1.4401559243667867,0.7657579442764381,0.7950053777152952,0.9397326204599867,0.9680555641432579
sparc_1415,run34_sparc_1415,0.598937681895201,1.1884753612645347,0.6196190352900899,0.6965656056377485,0.8595413456835751,1.105795632228609
sparc_1405,run23_sparc_1405,0.4166647029957823,1.4899627059836071,0.4561868710198032,0.6039152140090719,1.0321731219787047,1.3056697811105005
sparc_1305,run19_sparc_1305,0.35786381162118325,1.2354377063279842,0.4223860837560462,0.5895477666609271,1.0630385862517107,0.8841115584735064
sparc_1500,run82_sparc_1500,0.41531535794541474,1.302513888641331,0.504334724409219,0.6211118835131212,0.8715137123975668,1.1364807981755582
sparc_1503,run51_sparc_1503,0.6978780813383465,1.2997799939172692,0.706205567565849,0.8064105502232074,0.9245603749797136,1.0049912766147227
